Year,DP02_0001E,DP02_0002E,DP02_0003E,DP02_0007E,DP02_0011E,DP02_0037E,DP02_0060E,DP02_0061E,DP02_0062E,DP02_0063E,DP02_0064E,DP02_0065E,DP03_0026PE,DP03_0005E,DP03_0062E,DP03_0063E,DP03_0093E,DP03_0094E,DP04_0002E,DP04_0001E,DP04_0037E,DP04_0047E,DP04_0134E,DP05_0001E,DP05_0004E,DP05_0018E,DP05_0037E,DP05_0038E,DP05_0039E,DP05_0044E,DP05_0073E,RegionName,Typical Home Value
2021,0.05515268826384845,0.05651909762475338,0.06351045632621521,-0.009826285313212835,0.015737166324435226,-0.060885878295644735,-0.0745507191266701,-0.12429723275429283,-0.002244839559744971,-0.04556270187452749,0.08209024346191063,0.058681815350179134,0.0028732624129352846,0.1520229775878057,0.11281927322536456,0.1034960562779792,0.11421855222711108,0.11598708309234618,0.05515268826384845,0.02036281618492297,0.018867924528301883,-0.016963237695508893,0.13805631244323346,-0.00032986582662852815,0.005050505050504972,0.00783289817232391,-0.25608376989061366,-0.049722310308411566,-0.11320510544040596,0.0147442712879724,0.14563564445719668,Arizona,0.4655930601613558
2022,0.01158878995557755,-0.008906134460908044,-0.017955795372003758,0.03050555682134637,-0.025657820257791175,0.0352755415734638,0.033509103827288333,-0.028328450391954973,0.02986926151720337,-0.016565141115010618,0.017294914456297272,0.04705313019632262,0.0382759256292764,-0.24450322935275526,0.07981927710843384,0.08734988248172826,0.039128710014785906,0.0824245826945087,0.01158878995557755,0.015251291544070122,0.0,0.01819890289057513,0.15722266560255393,0.011390516849460575,0.004020100502512669,0.005181347150258864,0.0029106467289172766,0.04323440628463304,0.02460818983363766,0.08625068797521251,41.72920803592193,Arizona,0.06445503099859629
2018,0.002831541902484025,0.01912683069674137,0.020416599903861465,0.02799217105506102,-0.029998333591229942,0.09306905533320631,-0.047686877527787774,0.0052423220178987595,0.01516663475508806,0.07400259193712455,-0.016170252311695554,0.03573628716976662,0.015725421222147595,-0.1911628210994183,0.02600885129390229,0.050440528634361215,-0.020847778856376786,0.05527903027463843,0.002831541902484025,0.007599395376572282,0.0,-0.011822313399869722,0.02812939521800284,0.0031774678716589566,-0.01029866117404743,0.0,0.005576662871564997,-0.0036062805568464196,0.09633699633699644,-0.00703769447634961,0.2902117916428162,Arkansas,0.028375662841243043
2019,0.006312983905350178,-0.28077682172417295,-0.37325113607456795,-0.5033588389553472,-0.7915366704400084,1.0556782517726373,-0.43307843408161184,-0.7661599698340436,0.5761181179937338,1.8807795358855088,-0.48810142297130443,0.7568185847540505,0.005933461122392902,0.08517584690974922,0.040159789214228026,0.021762573765089943,0.053512416202436075,-0.0159536096775984,0.006312983905350178,0.006257058023746209,0.0,0.014880817081117215,0.015047879616963078,0.0013202491850057285,-0.005202913631633721,0.01837270341207331,0.003869743497235234,0.02354646452703446,-0.17827311345520502,-0.030916126861276982,-0.13520408163265307,Arkansas,0.04792532527688609
2021,0.017211405176999595,0.022983518897138122,0.05438192113043039,0.2941772151898734,0.006975409474195393,0.0384223918575064,-0.03937441722471813,-0.12692927896797968,-0.02146117307188733,-0.01985578265608534,0.06461136959759584,0.05518498624607315,-0.001192370939052445,0.15406154121116433,0.07305115214904401,0.0719301074480716,0.0604512558535546,0.11444441311641818,0.017211405176999595,-0.00604034527365116,0.01851851851851838,-0.027874417053638578,0.10512129380053903,0.002679763165533533,0.01987447698744771,-0.0077319587628865705,-0.08603510984786311,-0.04292486330615142,-0.00917750929368033,-0.04666001128521202,0.20764396562780552,Arkansas,0.24688945567647136
2022,0.027483895494962773,0.011844995431998573,0.003858893752108905,-0.12167449139280129,-0.0498341298025633,0.08056304282719373,-0.08735936465916616,0.003330243171931757,0.01526194785501156,0.006527508127793125,0.037711554889749976,-0.0005429802830284602,0.009103815533078263,-0.19522236274939986,0.055284800487359176,0.05096682438530764,0.08276109784698593,0.04040378485047813,0.027483895494962773,0.01083961968991165,-0.018181818181818077,0.04354938216297999,0.03170731707317076,0.006525681196051014,0.0010256410256410664,0.010389610389610393,-0.005670542340726947,-0.022509957487896748,0.304373314573807,0.11366326716445085,26.12574341546304,Arkansas,0.06375929372814992
2018,0.005153748564889593,0.002693865082519009,-0.014318149424549675,-0.028534824132308456,0.002556133183849507,-0.03483029691400652,-0.015341005344066683,0.0032808884458226384,-0.009258437035449707,0.03374864354908902,0.015740016512212573,0.031676309111440704,0.009196907413199673,-0.05929908845692722,0.04835317874799805,0.05525692554121919,0.06018633185360178,0.047581386401043035,0.005153748564889593,0.007095653817695613,0.0,0.004498464032440808,0.050449205252246054,0.0005157745649333467,0.0010121457489880026,0.005479452054794498,0.015254185303977374,0.0052523925830036955,-0.03526105671655111,0.009761842608500437,0.009968819599109224,California,0.08790660332967826
2019,0.006559837798331358,-0.2735913476352271,-0.2905269202377755,-0.5033707450683833,-0.8059301470951962,2.102228795487377,0.1977975189798198,-0.6482909369816177,-0.007681166213388102,1.5892364694378949,-0.6285982528556393,0.6991758178352006,0.00782297443868507,-0.08208438264433593,0.06858668650450994,0.05754116069433057,0.024619918772238902,0.024709747189291864,0.006559837798331358,0.0062435796607434035,0.0,0.005531741696969572,0.06184210526315792,-0.001133097783214132,-0.0010111223458039165,0.008174386920980936,-0.00214273076781224,-0.0007469842590362985,0.060503580015323966,0.007532312935394803,-0.0018699997353773812,California,0.01591669462634715
2021,0.020610474048503136,0.004144103111990871,-0.013884962644058363,0.04740240045062616,0.0022907378872918382,0.016326992201272317,0.014671164653156987,-0.07725551046961099,0.005820746745233363,-0.045913735130012956,0.000699927128288147,0.011597487420463182,-0.04833028192900335,0.6206984651062242,0.05553207359522627,0.06507401178200656,0.14571348393433414,0.14243329350856238,0.020610474048503136,0.010102100562037641,0.020000000000000018,-0.002150819707462226,0.08426270136307301,-0.006944357446049043,0.012145748987854255,0.016216216216216273,-0.3423971207442653,-0.05287089684086543,0.6675427888088892,0.017400243971674723,-0.010264499765812118,California,0.2638972430422586
2022,0.009049253845931027,-0.0001483792899951153,-0.0056448206910728604,-0.01557227367015146,-0.024520339822869497,-0.009783258497078506,-0.001618040734133519,-0.036217272597274586,-0.012930998170459618,-0.01797442879509281,-0.002280364575349858,0.016471719679155727,0.04334235456818236,-0.3568125045473286,0.07825032093938078,0.08723223070118147,0.024370828485702045,0.03567880361842679,0.009049253845931027,0.007916952892366158,-0.019607843137254832,0.009909460398690229,0.0685714285714285,-0.005313595785455649,0.0020000000000000018,0.007978723404255206,-0.017364794723777388,-0.01853494241227671,-0.05766731158537952,0.014502400085798062,69.23578625926935,California,0.05827577520860738
2018,0.01755323351129645,0.004315166662155034,0.013353488688090165,-0.06342344419467016,0.055500358540610195,-0.014818019577091612,-0.004372388785243153,-0.003653774238439378,0.02118220249339342,0.0508954418800609,0.01919299945521824,0.05477205188658907,0.028575901591971764,-0.037411892282667614,0.04103187348987958,0.04058833071973189,0.027483642858444624,0.03945632977891034,0.01755323351129645,0.016194961632701066,0.0,0.019335476495298876,0.039516129032258096,0.01576735720117539,0.0,0.0027173913043478937,0.014867508598144896,0.035487020345543074,-0.028982955345823402,0.0057238174403491104,0.06735057983942916,Colorado,0.06672778834325177
2019,0.026804094347692375,-0.18644792581071679,-0.256978455370402,-0.3611168095843762,-0.8600895466190831,2.5270351869133227,-0.32594363773600843,-0.7852390123244095,0.025544528238974573,1.4466446978785439,-0.6696601245181161,0.72971580875139,0.016554612889793985,-0.05715195350128166,0.07190805108890519,0.07586937994969767,0.07018819731450776,0.0378510903694782,0.026804094347692375,0.01649294096681353,0.0,0.005818581504950071,0.06206361520558579,0.01109143888120645,0.005928853754940677,0.005420054200542035,0.0066174363247615275,0.012459066075141578,0.04410111340804401,0.04539680602628171,0.11066130380275796,Colorado,0.041980443752180685
2021,0.03487042879008251,0.006541203312776966,-0.014292707245383007,0.07112352695629842,0.05828116772947989,-0.03504949262279777,0.057391426915788246,-0.020484992952016445,-0.02655661674177312,-0.015060143749146548,-0.0024002794355163504,0.04677900408857805,-0.009915990941150143,0.4595270872836523,0.06647477537049284,0.06889623060723737,0.08093280737229414,0.13214389324049902,0.03487042879008251,0.031116318312217617,0.01754385964912264,0.00474062194129643,0.08911614317019723,0.009261233715176287,0.007858546168958647,0.013477088948786964,-0.1495104387274414,-0.046441726463178346,0.04861231720448789,-0.017871071468367417,-0.16181069958847738,Colorado,0.27777300013676864
2022,0.03092983179726083,0.018125173476432055,0.012987250753489388,0.015648420169074972,-0.058100966322446546,0.13232258064516134,-0.1550903125948856,-0.002714355077423458,0.010727271164441943,-0.03939690309765853,0.01454106901845531,0.06374191847081523,0.04298249295661116,-0.3282118513860628,0.08568580251416336,0.07581563488477183,0.08129782112025996,0.04004758854214341,0.03092983179726083,0.01945148405038921,0.0,0.043643201892518135,0.10395707578806168,0.00479295755091691,0.0019493177387914784,0.0026595744680850686,0.0012980987145068124,0.02682164391564612,0.1817579541878529,0.02748888396643845,35.89153854786219,Colorado,0.06939430319356532
2018,0.015720516936647666,0.016689977008821355,0.025758620594157122,0.11118653756833052,0.01996139457642121,-0.07574276778733391,-0.06332665330661325,-0.010258364836736256,0.005147455166151005,-0.02595517736700581,0.019177917949159795,0.028750092847062314,0.00971067958690841,-0.09363496932515336,0.029392730018336755,0.03614783094395824,0.04719258130081294,0.058231005372217925,0.015720516936647666,0.002390782177206452,0.0,0.027897969153465096,0.040888888888888975,-0.004325029039759398,-0.0031479538300104304,0.004889975550122383,-0.012808238521079374,0.028835087682419935,-0.15628328008519698,0.01177984919840891,0.02195793596087836,Connecticut,0.012989866540016104
2019,-0.0006712183738228905,-0.271767561537556,-0.35971586245626164,-0.46021028262756825,-0.8269950979658802,2.2548376863698847,-0.22875481386392815,-0.8019200945718222,0.6144999444409551,1.0971062044894397,-0.649466571573522,0.2390873687393107,0.0007484015536465272,-0.03572402252493634,0.03254833132498569,0.029891377590900436,0.008021471462364316,0.008720877526969373,-0.0006712183738228905,0.0025218210493167525,0.0,0.021751676143596743,0.005123825789923098,-0.0020651250537063737,0.007368421052631691,0.0024330900243310083,-0.01038191520071896,0.013262606243870545,-0.04785947196802354,0.0032437972928160974,0.013493016919122525,Connecticut,0.016432351877650575
2021,0.03713931363394107,0.023573751108483698,0.05060067214559494,-0.08059328091493922,0.048656049578439164,0.25957571229004905,0.09387483355525972,-0.1202197321919718,-0.032295421187053086,-0.010472732935577156,-0.013791295228106959,0.07015000928680948,-0.0071127218099528156,0.2638367569780933,0.06263874265853131,0.046924888772572615,0.0984551047730795,0.09051693148321238,0.03713931363394107,0.007454626648978779,0.0,-0.009915443588912942,0.08496176720475779,0.011306242667140198,0.0052246603970742544,-0.0024271844660194164,-0.11489541497946798,-0.040073598911139374,0.35196641626159964,0.038973995300283004,-0.04339016048234101,Connecticut,0.22660862621637357
2022,0.003726074046795036,-0.008946405795008827,-0.0017740245874992011,-0.06951733074182054,-0.022731958054452273,-0.019911789739753938,-0.07434663125472618,-0.009370208902555022,0.02051869580813137,-0.002397533122842188,0.047530174934864666,-0.004578944681719932,0.02791917134839217,-0.2856988575439896,0.05560396796027267,0.06791990600704945,0.027731368628632458,0.05145701476793252,0.003726074046795036,0.0025808307736570058,0.0,0.014679203099012827,0.06499608457321848,0.005715558338882598,-0.0010395010395011228,-0.0048661800486619056,0.00139090623380822,-0.0016200774066158496,-0.16089230266383392,0.012673677390992566,1.2808162756730188,Connecticut,0.1084693068146465
2018,0.027194729798819317,0.011043491168175823,0.01585710380023686,0.0876578717018881,0.07157981769783017,0.04961061436400338,0.06901798408620397,0.034300005954862156,-0.06082865761217826,-0.0024914537342836107,0.022529273233313107,-0.020156441345527965,0.050548151135717756,0.14641975308641975,0.031072996881563064,-0.01941624218903404,-0.050021040305907705,-0.06905126243305282,0.027194729798819317,0.013413329698535037,0.0,0.024396811201184754,0.0202578268876612,0.005439014324193137,-0.0010660980810234255,0.02493765586034913,-0.003478410594426107,0.03440833634410234,0.6112128984976182,0.0023889031595170085,0.04069915794845613,Delaware,0.027210967962322252
2019,0.023303442479825742,-0.2542166703719395,-0.3868417511438055,-0.3869855139112439,-0.8298659139026112,1.3577906018136852,-0.44176116477670446,-0.8113482464337436,0.7277296100913615,1.479534541511772,-0.5419075842741871,0.5120026122007793,0.016637073166475336,-0.18763012420130665,0.08287940745312872,0.08892056162834527,0.08526086705313629,0.07086272629728563,0.023303442479825742,0.011637741389097123,0.0,0.048908247751722644,0.0072202166064982976,0.0068167883445637845,-0.0032017075773745907,0.007299270072992581,-9.397057508475637e-05,0.008382584078605149,-0.010006822833750317,-0.062296594316172516,0.115442768991868,Delaware,0.022838027437200203
2021,0.05160815332807078,0.048837418585554015,0.086011082865451,-0.03882220555138782,0.09402134837674914,0.35792540792540795,-0.025078369905956133,-0.10460830574923119,-0.03022509896841674,0.006403098474969449,0.1619407576689813,0.08942042044278309,-0.010653111931699932,0.19923998055764214,0.01303864569083446,0.03448536967926885,0.07556344276841176,0.10488839618820212,0.05160815332807078,0.03203053875483364,0.016129032258064502,-0.028558387627980242,0.08243727598566308,0.030418047904831047,0.005353319057815886,0.004830917874396157,-0.07572921198267746,-0.050355941627396095,-0.22237537330576618,0.12226716222125056,0.09591148886283696,Delaware,0.23189061273631317
2022,0.016878298319752405,0.057626409691275526,0.026573709204809504,-0.06614634146341458,-0.07552702087862095,0.10848854175607237,-0.18782422293676315,0.021997325712487914,0.014992600538323186,0.05282310312453942,-0.06717400184577216,0.038271984688471816,0.08159905963183367,-0.17936624907885046,0.1558987776230465,0.10252737025922021,0.04458157338965152,0.001640071777258889,0.016878298319752405,0.017088157073047228,-0.015873015873015817,-0.03948592749550872,0.054635761589403975,0.014961370721478406,0.005324813631522929,-0.0024038461538461453,0.0010151551678614368,0.07866813201579892,0.08419497784342678,0.010592704427019983,2.5200909273249983,Delaware,0.08749575102111651
2018,0.015525950446582115,0.01679152407218676,-0.0065651928199240706,-0.05808134963185363,0.02083956081015592,0.017807377498847865,0.017214760367212145,0.013374934180746534,0.01120653406557004,-0.01189040448868739,0.028511709808064722,0.06921334594846296,0.025946326710116097,-0.03875091671269093,0.05453093508765261,0.051477259279712806,0.05345353872364589,0.02925488488542971,0.015525950446582115,0.01124567538183463,0.0,-0.006963639138629851,0.0478723404255319,0.015007577057242427,-0.0010460251046024993,0.004761904761904745,0.008324224877547248,0.004782136321375585,-0.05916555354757602,0.00943227787725287,0.05248243922976359,Florida,0.06948799462921773
2019,0.012353640337656513,-0.2698310857522558,-0.36695274413073653,-0.4519346310982937,-0.8307961037268987,1.2191128119441599,-0.3230211044203408,-0.7534452275479643,0.4577456171852694,1.0150123194876168,-0.4731215195967483,0.727295049546234,0.022966551411718994,-0.11188953460991435,0.0678843171901482,0.04895708283313316,0.01383647798742138,-0.009597842468469953,0.012353640337656513,0.013227288237809054,0.0,0.002704504425962595,0.04737732656514382,0.00837641568453451,0.0010471204188480243,0.004739336492890933,0.006950186212536291,0.008889857072114316,-0.005211291130783335,0.010385186832290616,0.002908785897693944,Florida,0.04202278093915557
2021,0.08341905064514399,0.08325965443347161,0.11053703414360272,0.0923504771575947,0.06827210699687303,0.0255469842997047,-0.030367695338148426,-0.15200241063860664,-0.007428365272847293,-0.006869504404805604,0.028450140928182766,0.089041162485755,0.002484606645285936,0.25605738902829356,0.06475087375690136,0.06783257632655015,0.1332639135058491,0.1273426237385873,0.08341905064514399,0.039327466988241744,0.019607843137255054,0.04672877582202695,0.08885298869143776,0.014125836441706952,0.012552301255230214,0.00943396226415083,-0.23730925999803,-0.045173263370436256,0.06685919607777291,0.034113094553342105,-0.012113619130550202,Florida,0.326356359876129
2022,0.03047927289191099,0.03618228852918359,0.05323623090601104,0.05137225074475493,-0.03258728956434631,0.12722449849608042,-0.016905916347257133,0.02841761279408428,3.277211281127457e-05,-0.008429049877497818,0.038743030033415504,0.060686141737277044,0.050680333810765754,-0.2656210156932082,0.09896609685706137,0.10914003103613812,0.05876717952728194,0.08589087809036666,0.03047927289191099,0.02019432276603461,0.0,0.03709022556390984,0.13130563798219574,0.021288842340947634,0.0020661157024792765,-0.002336448598130758,0.01923200553217952,0.018201142068250187,0.42977651872836,0.032650823848063615,4.121307476210512,Florida,0.18410548618750333
2018,0.015470455323446153,0.004601741321404118,-0.013937351613548477,0.0848842854830878,0.04331560740771834,-0.1673143427573176,-0.03968222518181086,0.0029026579382092077,-0.007821113635336552,0.041086716836489234,0.038659328108715085,0.05104364488386537,0.02305340216384466,-0.1558708282664505,0.04579677126532933,0.042093560897962234,0.06407861782060542,0.03326659479439398,0.015470455323446153,0.010277764934074396,0.0,-0.009765119209985684,0.05219206680584554,0.008638673501078165,0.0021141649048626032,0.0,0.0007658065810043357,0.008392918600232502,-0.06430606430606434,0.061170801747320036,0.01693468470678261,Georgia,0.08743253048250987
2019,0.013069114691197425,-0.28963516283952984,-0.3529557014254596,-0.4350960940802069,-0.7530244870439327,1.8859607809556431,-0.4260117442530128,-0.7239637880627479,0.4025618446090935,1.5135382942353415,-0.582967840818253,0.6367283420523699,0.0098288753773621,0.00834347088388765,0.05487099189869982,0.04823673459491573,0.004248698462090861,0.005639191136284527,0.013069114691197425,0.0120390193298332,0.0,0.004042636191073923,0.04067460317460325,0.00931111105829907,0.0010548523206752591,0.010869565217391353,0.0006615918513557251,0.021470974256338815,0.22708423952443102,0.007716987233144845,0.04893532856715588,Georgia,0.06273510781836267
2021,0.03851700385754042,0.043877227204236036,0.02693745992293861,0.11865674926279657,0.012633881137592118,0.024360391368528855,-0.0498735656973891,-0.07870232197218407,-0.00493261406895551,-0.016388204338611323,0.07294105222396285,0.07346807100138619,0.0060585911706418916,0.1698699505121417,0.07387867053888342,0.06889253828005737,0.08095975847137815,0.12163731133124189,0.03851700385754042,0.022129797754862013,0.016949152542372836,-0.01675587602431583,0.09914204003813154,0.01715510439774315,0.004214963119072657,0.008064516129032251,-0.08633349419141412,-0.01977842315232703,0.26765289724926733,0.060225390063174844,0.21210643953678754,Georgia,0.3412085015147177
2022,0.022833169503755135,0.0190792592576845,0.021369564016135323,-0.029960262816225325,0.011335089761656869,0.09439290912645815,-0.037947449280034795,-0.03524166639670867,0.025625577607678585,0.007001722041265701,0.04823564151779114,0.0037060423483534777,0.047832878519228794,-0.22072697050392664,0.09432233056386075,0.08047606167162558,0.08141927896806433,0.06589582645083136,0.022833169503755135,0.014281685772523645,-0.016666666666666607,0.027667012758805676,0.10060711188204685,0.010492088293177604,0.0,0.002666666666666595,-0.0013331957714721732,0.01814164084358727,0.02954774244062497,0.04109856615437457,7.5947229831763785,Georgia,0.132380502198711
2018,-0.006044822060871757,-0.010885445282453388,-0.01935894963654805,-0.23326842267090298,-0.00030418795236775154,0.19042078727942613,-0.025541795665634637,-0.04907769863169975,0.0009782247177820835,0.033368540103003275,0.008456493988285407,0.027380088998719687,0.006465786438012877,-0.08507492776023118,0.03146659808397101,0.04676671435674207,-0.00350815986355002,0.022081413210445433,-0.006044822060871757,0.006088902395226192,0.0,-0.0002894736842105061,0.025429116338207214,-0.004936471043152646,-0.005958291956305928,0.0025510204081631294,-0.03209348301518011,0.2111947318908749,0.21645997745208567,-0.02045308344894703,-0.004217849766278925,Hawaii,0.036872230314476395
2019,0.021941143267539154,-0.2677142739917121,-0.3140709962039602,-0.430022724234728,-0.8464815328578205,2.002280501710376,-0.12682022769393697,-0.8511592333763234,0.3360289662451381,0.8629666145065442,-0.5151625934523918,0.9171118567257832,-0.01918076229550081,-0.004333455747337456,0.03602952176731655,0.029904422170954348,0.01205920681539685,0.09252301333834301,0.021941143267539154,0.0074451589990864875,0.0,-0.024249124746637207,0.023558586484810906,-0.0032516925485623904,-0.0009990009990009652,0.007633587786259666,-0.012848182565123323,-0.04949691085613417,0.8934198331788694,0.02500378873632081,0.07812056505316467,Hawaii,0.010179940823191957
2021,0.05325822750532461,0.06915232906940671,0.11634197110770428,0.05558161350844282,-0.1436982627958494,0.0027670772068797422,-0.06480511604829375,-0.03566750629722926,-0.01582175472988545,0.004500786545221569,0.06327288493439909,0.031230253796953322,-0.051811041907325106,0.9635954558866922,0.021118625303843563,0.05180381563714742,0.18793842369265668,0.0707591780586363,0.05325822750532461,0.026438778328560453,0.021739130434782705,-0.010316231338250437,0.07450030284675946,0.018137939022736527,0.0129999999999999,0.015151515151515138,-0.06311050933293472,0.05798016565761621,-0.21080110947952357,-0.02132362738959881,0.04564693493185357,Hawaii,0.21616997785298642
2022,0.009686173685928834,-0.029596604170613827,-0.055692640934314364,0.10308820262163954,0.31098100619511193,-0.13818850773725788,-0.04580422672207973,0.05446139379375192,0.0178933090544231,-0.030702157174550826,0.010096712141761666,-0.0031959585451114547,0.05898144790199744,-0.5229821364840243,0.0895742248724325,0.08248695761111757,0.016372225457840006,0.047133451100048074,0.009686173685928834,0.005629534164899308,0.02127659574468077,0.009338865052582301,0.0219842164599775,-0.0009413458957110432,0.001974333662388972,0.01492537313432818,-0.0017486400335338104,-0.08685577868276928,-0.15236716973330577,-0.0548491964167479,2.1007882555729864,Hawaii,0.11927013210779491
